,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party
76535,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-12,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76536,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-12,1000.0,L,D106,42030,Larrakeah Army Barracks,1000.0,nt
76545,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-12,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76546,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-12,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76547,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-12,1500.0,L,D106,57244,Royal Darwin Hospital Pool,1500.0,nt
76558,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76559,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
76562,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1800.0,L,D106,19366,Figleaf Pty Ltd t/as,1800.0,nt
76571,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76572,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
76574,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76582,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
76584,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76585,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
76587,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76596,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1400.0,L,D106,50772,Leanyer Lake Recreation Park,1400.0,nt
76597,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,3000.0,L,D106,19366,Figleaf Pty Ltd t/as,3000.0,nt
76608,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76609,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76612,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1200.0,L,D106,20568,YMCA of Palmerston,1200.0,nt
76614,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
76623,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76625,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,3000.0,L,D106,19366,Figleaf Pty Ltd t/as,3000.0,nt
76626,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,42031,Robertson Army Barracks South Pool,1000.0,nt
76631,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,57244,Royal Darwin Hospital Pool,1000.0,nt
76632,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76635,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1200.0,L,D106,50772,Leanyer Lake Recreation Park,1200.0,nt
76637,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1200.0,L,D106,35574,Darwin Turf Club,1200.0,nt
76645,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
76646,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76648,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,2500.0,L,D106,19366,Figleaf Pty Ltd t/as,2500.0,nt
76649,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,42030,Larrakeah Army Barracks,1000.0,nt
76650,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-11,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76657,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76658,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
76660,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,42025,RAAF Base Darwin - Pool,1000.0,nt
76661,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1100.0,L,D106,50772,Leanyer Lake Recreation Park,1100.0,nt
76674,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,57244,Royal Darwin Hospital Pool,1000.0,nt
76675,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,2500.0,L,D106,19366,Figleaf Pty Ltd t/as,2500.0,nt
76683,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
76685,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
76686,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1200.0,L,D106,20568,YMCA of Palmerston,1200.0,nt
76690,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
76693,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1400.0,L,D106,50772,Leanyer Lake Recreation Park,1400.0,nt
76695,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
76697,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,3000.0,L,D106,19366,Figleaf Pty Ltd t/as,3000.0,nt
76707,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76708,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76709,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,2500.0,L,D106,19366,Figleaf Pty Ltd t/as,2500.0,nt
76717,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
76719,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76720,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,3000.0,L,D106,19366,Figleaf Pty Ltd t/as,3000.0,nt
76732,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
76733,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
76741,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
76742,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76750,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76751,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76753,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
76755,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,D106,42030,Larrakeah Army Barracks,1000.0,nt
76760,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-10,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
76763,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76764,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76765,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,2500.0,L,D106,19366,Figleaf Pty Ltd t/as,2500.0,nt
76769,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76770,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
76771,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76773,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
76781,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76782,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
76799,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
76804,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1200.0,L,D106,4282,Crystal Pool Maintenance,1200.0,nt
76805,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76806,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76814,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76815,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
76816,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1400.0,L,D106,50772,Leanyer Lake Recreation Park,1400.0,nt
76820,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76821,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
76822,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76828,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
76832,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
76837,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76838,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,3000.0,L,D106,19366,Figleaf Pty Ltd t/as,3000.0,nt
76839,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-09,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
76845,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
76851,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1200.0,L,D106,4282,Crystal Pool Maintenance,1200.0,nt
76852,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76853,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76861,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
76867,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76868,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76869,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
76879,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,42025,RAAF Base Darwin - Pool,1000.0,nt
76883,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76884,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76886,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76891,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,42030,Larrakeah Army Barracks,1000.0,nt
76897,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76898,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76899,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,42031,Robertson Army Barracks South Pool,1000.0,nt
76900,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76901,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-08,1100.0,L,D106,50772,Leanyer Lake Recreation Park,1100.0,nt
76912,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
76913,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
76914,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,2500.0,L,D106,19366,Figleaf Pty Ltd t/as,2500.0,nt
76921,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
76928,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1300.0,L,D106,50772,Leanyer Lake Recreation Park,1300.0,nt
76933,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
76934,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1200.0,L,D106,4282,Crystal Pool Maintenance,1200.0,nt
76935,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1000.0,L,D106,20568,YMCA of Palmerston,1000.0,nt
76940,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
76941,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76948,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1200.0,L,D106,50772,Leanyer Lake Recreation Park,1200.0,nt
76949,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
76954,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
76955,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76964,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1450.0,L,D106,50772,Leanyer Lake Recreation Park,1450.0,nt
76969,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
76970,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
76971,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76972,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-07,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
76983,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1200.0,L,D106,50772,Leanyer Lake Recreation Park,1200.0,nt
76984,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76985,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1200.0,L,D106,4282,Crystal Pool Maintenance,1200.0,nt
76994,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
76999,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
77000,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
77006,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
77007,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1000.0,L,D106,42030,Larrakeah Army Barracks,1000.0,nt
77013,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
77014,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
77015,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,800.0,L,D106,50772,Leanyer Lake Recreation Park,800.0,nt
77024,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
77025,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1000.0,L,D106,42031,Robertson Army Barracks South Pool,1000.0,nt
77026,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
77032,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
77033,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-06,2500.0,L,D106,19366,Figleaf Pty Ltd t/as,2500.0,nt
77037,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
77051,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
77052,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
77053,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1000.0,L,D106,20568,YMCA of Palmerston,1000.0,nt
77054,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
77060,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
77062,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
77067,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
77071,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,2000.0,L,D106,19366,Figleaf Pty Ltd t/as,2000.0,nt
77076,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
77084,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1200.0,L,D106,4282,Crystal Pool Maintenance,1200.0,nt
77086,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
77087,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1000.0,L,D106,57244,Royal Darwin Hospital Pool,1000.0,nt
77092,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
77094,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2015-05,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
